City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,chulym,55.0997,80.9572,50.02,94,7,4.03,RU,1724786764
287,holualoa,19.6228,-155.9522,77.56,85,40,8.05,US,1724786765
288,carauari,-4.8828,-66.8958,100.69,22,0,2.33,BR,1724786766
289,zhongshu,24.5167,103.7667,62.49,95,0,3.49,CN,1724786768
290,dudinka,69.4058,86.1778,55.45,91,100,1.97,RU,1724786769
291,ephraim,39.3597,-111.5863,82.81,19,0,9.42,US,1724786692
292,buka,40.8108,69.1986,70.43,20,0,8.25,UZ,1724786771
293,kruisfontein,-34.0033,24.7314,51.37,82,99,31.68,ZA,1724786772
294,suva,-18.1416,178.4415,63.88,100,20,2.3,FJ,1724786774
295,swan hill,-35.3378,143.5544,62.01,43,7,20.74,AU,1724786775
296,mata-utu,-13.2816,-176.1745,78.93,80,71,8.1,WF,1724786777
297,qarah zia' od din,38.8915,45.0255,78.84,33,1,2.75,IR,1724786778
298,zhanaozen,43.3,52.8,80.44,26,0,13.78,KZ,1724786779
299,petropavlovsk-kamchatsky,53.0452,158.6483,50.59,100,75,2.24,RU,1724786780
300,ar rutbah,33.0381,40.2848,89.67,19,1,3.85,IQ,1724786781
301,kayes,14.0,-11.0,83.32,76,100,12.62,ML,1724786782
302,matoury,4.8483,-52.3317,91.36,58,100,12.66,GF,1724786783
303,greymouth,-42.4667,171.2,44.47,94,25,4.76,NZ,1724786784
304,siwa oasis,29.2041,25.5195,95.07,24,0,7.63,EG,1724786786
305,adiake,5.2863,-3.304,73.89,95,100,9.06,CI,1724786787
306,kiama,-34.6833,150.8667,71.26,37,100,1.01,AU,1724786788
307,al jawf,29.5,38.75,90.66,22,6,9.15,SA,1724786789
308,kuanda,56.3161,116.0806,50.86,92,15,2.48,RU,1724786790
309,margate,51.3813,1.3862,68.7,64,18,7.34,GB,1724786331
310,boyalik,41.2634,28.6314,72.46,80,4,7.74,TR,1724786792
311,poltavka,54.3663,71.7632,53.89,85,25,4.59,RU,1724786793
312,katsuura,35.1333,140.3,79.57,87,58,11.92,JP,1724786794
313,west bay,19.3667,-81.4167,85.05,78,75,12.66,KY,1724786688
314,norrtalje,59.758,18.705,62.02,74,17,5.26,SE,1724786797
315,carolina beach,34.0352,-77.8936,89.67,71,6,9.15,US,1724786798
316,beyneu,45.3167,55.2,79.5,35,0,14.99,KZ,1724786799
317,indramayu,-6.3264,108.32,77.61,65,100,9.31,ID,1724786800
318,wewak,-3.5534,143.6268,80.04,85,98,8.68,PG,1724786801
319,north bend,43.4065,-124.2243,72.25,67,6,18.05,US,1724786802
320,den burg,53.0542,4.7972,64.38,88,100,3.44,NL,1724786803
321,papao,-17.75,-149.55,78.48,74,100,17.02,PF,1724786805
322,val-d'or,48.1002,-77.7828,68.09,100,100,11.5,CA,1724786520
323,zavodoukovsk,56.5042,66.5515,56.16,85,5,2.48,RU,1724786807
324,aitape,-3.1374,142.3475,77.32,91,100,5.95,PG,1724786808
325,sao joao da barra,-21.6403,-41.0511,69.89,51,66,11.01,BR,1724786809
326,essaouira,31.5125,-9.77,72.9,73,0,11.5,MA,1724786548
327,haiku-pauwela,20.9219,-156.3051,81.25,73,40,20.71,US,1724786811
328,alofi,-19.0595,-169.9187,73.29,78,40,9.22,NU,1724786812
329,ebon,4.582,168.6964,83.14,77,100,18.05,MH,1724786813
330,esmeralda,21.8525,-78.1169,92.79,49,89,13.02,CU,1724786815
331,ivrindi,39.5839,27.4864,71.19,60,0,6.42,TR,1724786816
332,shakawe,-18.3667,21.85,70.39,19,0,0.27,BW,1724786817
333,east london,-33.0153,27.9116,64.33,69,0,19.77,ZA,1724786818
334,saudarkrokur,65.7461,-19.6394,49.14,77,46,4.14,IS,1724786819
335,ati,13.2154,18.3353,82.69,67,100,6.64,TD,1724786820
336,retreat,38.8245,-85.8533,100.96,24,3,7.85,US,1724786821
337,oranjemund,-28.55,16.4333,57.88,78,78,10.02,NA,1724786822
338,rabo de peixe,37.8,-25.5833,76.51,61,20,12.66,PT,1724786824
339,cockburn town,21.4612,-71.1419,83.68,75,7,13.27,TC,1724786825
340,borogontsy,62.6683,131.1683,42.73,97,100,2.64,RU,1724786826
341,pitea,65.3172,21.4794,53.94,60,86,9.73,SE,1724786827
342,ormara,25.2088,64.6357,81.16,79,79,7.54,PK,1724786828
343,tanjung selor,2.8372,117.3642,74.21,99,100,1.16,ID,1724786829
344,georgiyevka,43.0369,74.7114,64.44,63,40,6.71,KZ,1724786830
345,tot'ma,59.9747,42.7642,60.55,76,54,3.06,RU,1724786831
346,saint-philippe,-21.3585,55.7679,68.83,79,73,19.26,RE,1724786833
347,nadi,-17.8,177.4167,66.2,82,20,2.3,FJ,1724786834
348,port-vila,-17.7338,168.3219,60.4,100,20,1.14,VU,1724786835
349,gubkinskiy,64.434,76.5026,60.39,77,100,6.85,RU,1724786836
350,bosobolo,4.1833,19.9,78.6,69,86,4.12,CD,1724786837
351,qurayyat,31.3318,37.3428,89.78,27,0,9.22,SA,1724786838
352,kargil,34.5667,76.1,52.75,57,92,5.91,IN,1724786839
353,pokhara,28.2333,83.9833,70.11,87,100,2.33,NP,1724786764
354,gazojak,41.1875,61.4036,79.12,17,14,10.83,TM,1724786841
355,dzidzantun,21.25,-89.05,86.7,62,100,8.61,MX,1724786843
356,mangrol,21.1167,70.1167,80.33,89,100,27.81,IN,1724786844
357,qom,34.6401,50.8764,92.62,14,0,6.82,IR,1724786845
358,kralendijk,12.15,-68.2667,91.38,62,40,14.97,BQ,1724786846
359,richards bay,-28.783,32.0377,83.08,21,0,11.88,ZA,1724786847
360,jumla,29.2747,82.1838,58.44,92,92,1.59,NP,1724786848
361,lagunas,-5.2269,-75.6753,93.61,33,21,2.68,PE,1724786850
362,charters towers,-20.1,146.2667,59.05,93,0,6.08,AU,1724786852
363,vangaindrano,-23.35,47.6,68.9,86,94,8.79,MG,1724786853
364,lethem,3.3803,-59.7968,74.89,92,100,5.68,GY,1724786854
365,cannonvale,-20.2833,148.7,70.99,89,54,9.62,AU,1724786855
366,pasuquin,18.3328,120.6177,78.75,94,75,2.3,PH,1724786856
367,olyokminsk,60.3736,120.4264,52.74,98,100,1.43,RU,1724786857
368,praia da vitoria,38.7333,-27.0667,77.25,65,20,9.01,PT,1724786858
369,hrebinka,50.1171,32.4361,76.62,34,100,5.66,UA,1724786859
370,nepalgunj,28.05,81.6167,79.39,86,10,2.95,NP,1724786860
371,quesnel,52.9999,-122.5029,52.3,87,100,4.61,CA,1724786862
372,galliano,29.4422,-90.2992,91.4,52,0,6.91,US,1724786863
373,calca,-13.3333,-71.95,74.55,40,16,9.89,PE,1724786864
374,tamanrasset,22.785,5.5228,87.71,22,40,11.5,DZ,1724786865
375,mugia,43.1041,-9.2179,66.9,77,0,5.61,ES,1724786866
376,ranot,7.7777,100.3213,80.19,83,77,15.1,TH,1724786867
377,bom jesus,-9.0744,-44.3586,98.31,16,7,11.32,BR,1724786868
378,minas de marcona,-15.2119,-75.1103,67.14,46,65,12.39,PE,1724786869
379,maragogi,-9.0122,-35.2225,77.43,75,25,12.68,BR,1724786872
380,sungailiat,-1.85,106.1333,78.87,83,96,7.23,ID,1724786873
381,howrah,22.5892,88.3103,80.6,94,20,0.0,IN,1724786874
382,bismarck,46.8083,-100.7837,71.87,60,0,10.36,US,1724786875
383,dryden,49.7833,-92.7503,62.89,63,100,10.36,CA,1724786876
384,haxby,54.0164,-1.0768,60.91,86,100,3.31,GB,1724786877
385,kievka,50.2619,71.5514,59.45,62,100,7.27,KZ,1724786878
386,broome,42.2506,-75.833,87.01,46,0,5.75,US,1724786880
387,coquimbo,-29.9533,-71.3436,57.97,70,75,8.05,CL,1724786855
388,sanford,28.8006,-81.2731,91.69,45,100,10.29,US,1724786595
389,diffa,13.3154,12.6113,87.4,51,99,7.31,NE,1724786884
390,bloemfontein,-29.1211,26.214,62.08,16,0,6.91,ZA,1724786885
391,arrifes,37.7667,-25.7,75.45,61,20,12.66,PT,1724786886
392,newman,37.3138,-121.0208,92.05,15,0,3.69,US,1724786887
393,tchintabaraden,15.8969,5.7985,91.74,41,28,10.89,NE,1724786889
394,edmundston,47.3737,-68.3251,84.74,53,40,11.5,CA,1724786890
395,ulricehamn,57.7916,13.4142,58.41,83,100,4.97,SE,1724786891
396,lerwick,60.1545,-1.1494,55.87,91,99,18.48,GB,1724786892
397,swiecie,53.4095,18.4474,67.77,51,0,1.99,PL,1724786893
398,flin flon,54.7682,-101.865,67.84,49,40,13.8,CA,1724786894
399,champerico,14.3,-91.9167,85.08,73,100,7.9,GT,1724786895
400,sidney,-33.8679,151.2073,66.7,43,100,12.66,AU,1724786678
401,bokhan,53.153,103.7714,56.82,63,100,3.06,RU,1724786897
402,seneca,41.1167,-83.1166,93.34,51,3,13.15,US,1724786639
403,vredendal,-31.6683,18.5012,54.88,70,100,20.18,ZA,1724786900
404,san martin de las piramides,19.7,-98.8333,74.17,41,78,2.75,MX,1724786901
405,boguchany,58.3814,97.4531,53.91,98,100,4.43,RU,1724786902
406,quellon,-43.1167,-73.6167,46.8,73,100,7.11,CL,1724786903
407,tubay,9.1669,125.5239,76.78,90,100,6.08,PH,1724786904
408,prado,-17.3411,-39.2208,72.81,82,91,15.57,BR,1724786721
409,lashio,22.9333,97.75,68.18,99,100,0.72,MM,1724786906
410,robertsport,6.7533,-11.3686,78.01,90,100,13.44,LR,1724786908
411,fort st. john,56.2499,-120.8529,51.69,93,100,18.41,CA,1724786909
412,darende,38.5458,37.5058,80.44,35,2,6.71,TR,1724786910
413,al hufuf,25.3646,49.5653,98.94,15,0,4.61,SA,1724786911
414,bontang,0.1333,117.5,75.72,93,100,7.2,ID,1724786912
415,san martin hidalgo,20.4354,-103.9288,87.64,40,31,1.41,MX,1724786913
416,pelican waters,-26.8368,153.0998,65.08,100,0,6.8,AU,1724786914
417,al muwayh,22.4333,41.7583,87.6,39,94,15.08,SA,1724786915
418,ixtapa,20.7,-105.2,91.22,66,75,6.91,MX,1724786917
419,peace river,56.2501,-117.286,66.51,63,100,17.27,CA,1724786918
420,coruripe,-10.1256,-36.1756,75.78,79,53,13.47,BR,1724786919
421,ambovombe,-25.1667,46.0833,69.64,74,0,6.73,MG,1724786920
422,kondoa,-4.9,35.7833,68.68,68,98,8.16,TZ,1724786921
423,gumdag,39.2061,54.5906,84.09,65,3,10.33,TM,1724786922
424,sao jose da coroa grande,-8.8978,-35.1478,77.86,74,57,13.56,BR,1724786923
425,kolonia,50.9333,6.95,72.97,59,24,4.47,DE,1724786924
426,lazaro cardenas,17.9583,-102.2,87.78,65,17,9.31,MX,1724786925
427,sola,-13.8833,167.55,77.77,62,100,20.27,VU,1724786927
428,santo antonio,-6.3106,-35.4789,83.95,50,99,17.87,BR,1724786928
429,buri ram,14.9943,103.1039,78.75,84,55,6.8,TH,1724786773
430,zuni pueblo,35.0725,-108.8506,79.93,28,0,3.47,US,1724786930
431,bandar lampung,-5.4254,105.258,71.29,93,97,3.09,ID,1724786931
432,karratha,-20.7377,116.8463,75.43,25,30,10.94,AU,1724786932
433,burhanuddin,22.4918,90.7235,80.69,87,100,6.13,BD,1724786933
434,bikenibeu village,1.3673,173.1241,82.36,83,40,8.05,KI,1724786934
435,nemuro,43.3236,145.575,63.88,99,100,11.72,JP,1724786936
436,piraquara,-25.4417,-49.0633,64.69,46,0,9.22,BR,1724786937
437,nishinoomote,30.7333,131.0,82.2,86,100,39.88,JP,1724786938
438,sinop,41.7711,34.8709,64.85,96,82,0.25,TR,1724786939
439,ulladulla,-35.35,150.4667,67.55,36,100,5.23,AU,1724786940
440,oppdal,62.5943,9.6912,51.33,74,100,13.53,NO,1724786941
441,amparafaravola,-17.5833,48.2167,60.94,79,89,8.7,MG,1724786942
442,tsiombe,-25.3,45.4833,68.07,82,0,3.53,MG,1724786943
443,lata,40.1629,-8.3327,63.12,65,0,4.5,PT,1724786944
444,gladstone,-23.85,151.25,61.79,94,75,6.91,AU,1724786946
445,lloydminster,53.2835,-110.0016,80.82,24,75,19.57,CA,1724786947
446,island harbour,50.724,-1.2758,63.99,71,14,5.01,GB,1724786948
447,banda aceh,5.5577,95.3222,78.67,76,100,12.17,ID,1724786949
448,lianjiang,21.6467,110.2817,79.72,91,28,5.32,CN,1724786950
449,visakhapatnam,17.69,83.2093,84.09,94,75,2.3,IN,1724786720
450,karagay,58.2667,54.9368,61.5,85,9,5.44,RU,1724786952
451,carutapera,-1.195,-46.02,85.87,65,68,11.07,BR,1724786953
452,tibanbang,6.6315,126.1055,81.19,78,95,1.21,PH,1724786955
453,carrickfergus,54.7158,-5.8058,66.96,82,54,6.91,GB,1724786956
454,rio grande,-32.035,-52.0986,56.46,80,100,7.81,BR,1724786957
455,qandala,11.472,49.8728,90.81,53,82,2.93,SO,1724786958
456,klyuchi,52.2667,79.1667,58.15,70,56,2.77,RU,1724786959
457,aykhal,66.0,111.5,48.69,68,100,5.1,RU,1724786960
458,hamilton,39.1834,-84.5333,98.51,38,0,9.22,US,1724786493
459,luderitz,-26.6481,15.1594,57.85,77,0,16.28,NA,1724786962
460,olinda,-8.0089,-34.8553,80.33,74,75,13.8,BR,1724786843
461,bairnsdale,-37.8333,147.6167,67.05,45,100,5.01,AU,1724786965
462,santa cruz,-17.8,-63.1667,80.06,29,0,5.75,BO,1724786966
463,revelstoke,50.9832,-118.2023,57.22,82,100,0.0,CA,1724786967
464,bonthe,7.5264,-12.505,78.89,87,100,10.22,SL,1724786968
465,myeik,12.4333,98.6,79.54,85,100,5.32,MM,1724786969
466,lethbridge,49.7,-112.8186,79.29,25,75,24.16,CA,1724786970
467,walvis bay,-22.9575,14.5053,58.33,77,0,21.12,NA,1724786971
468,kourou,5.1552,-52.6478,78.17,92,100,4.52,GF,1724786972
469,axum,14.1245,38.7244,59.25,93,100,3.78,ET,1724786974
470,emerald,-23.5333,148.1667,56.34,88,0,4.65,AU,1724786976
471,taldom,56.7333,37.5333,68.38,71,45,4.18,RU,1724786897
472,urumqi,43.801,87.6005,65.35,83,0,6.71,CN,1724786978
473,cidreira,-30.1811,-50.2056,59.18,76,23,7.78,BR,1724786979
474,itati,-27.2704,-58.2446,57.88,66,100,2.93,AR,1724786980
475,sterling,39.0062,-77.4286,93.33,48,75,5.75,US,1724786981
476,katsuren-haebaru,26.3369,127.8719,86.4,82,20,20.71,JP,1724786983
477,poronaysk,49.2167,143.1167,58.78,94,100,1.92,RU,1724786984
478,kurchatov,51.6601,35.6521,72.68,42,100,7.54,RU,1724786985
479,nar'yan-mar,67.6713,53.087,57.76,66,90,12.37,RU,1724786986
480,souillac,-20.5167,57.5167,70.18,64,75,14.97,MU,1724786987
481,trairi,-3.2778,-39.2689,81.28,66,90,15.5,BR,1724786986
482,ascension,30.2169,-90.9001,96.1,55,0,6.91,US,1724786990
483,christchurch,-43.5333,172.6333,47.95,84,14,4.61,NZ,1724786991
484,jijiga,9.35,42.8,70.12,56,100,11.59,ET,1724786993
485,barra de santo antonio,-9.4047,-35.5072,77.41,73,56,12.53,BR,1724786994
486,midelt,32.6852,-4.7451,82.87,17,0,16.4,MA,1724786995
487,lamu,-2.2717,40.902,77.04,85,8,12.77,KE,1724786996
488,inhambane,-23.865,35.3833,73.38,94,20,12.66,MZ,1724786997
489,grand rapids,42.9634,-85.6681,91.11,67,100,8.01,US,1724786817
490,faaa,-17.55,-149.6,78.76,61,75,2.3,PF,1724786999
491,egilsstadir,65.2653,-14.3948,46.31,93,100,11.5,IS,1724787000
492,trenggalek,-8.05,111.7167,69.82,99,100,2.1,ID,1724787002
493,fortuna,40.5982,-124.1573,67.12,82,0,11.5,US,1724787003
494,chagoda,59.164,35.3285,58.66,76,100,4.0,RU,1724787004
495,merelani,-3.5618,36.979,69.37,79,65,4.54,TZ,1724787005
496,belomorsk,64.5232,34.7668,58.5,74,14,9.6,RU,1724787006
497,tarawa,1.419,172.984,82.49,83,40,8.05,KI,1724786990
498,howard springs,-12.497,131.047,73.31,85,50,3.83,AU,1724787008
499,kuragino,53.8975,92.6725,56.71,70,100,5.01,RU,1724787009
500,qamdo,31.1667,97.2333,46.15,71,6,1.34,CN,1724787010
501,sadao,6.6388,100.4234,73.42,99,100,3.42,TH,1724787012
502,ilha de mocambique,-15.0342,40.7358,75.88,82,14,9.82,MZ,1724787013
503,bamboo flat,11.7,92.7167,77.09,94,100,13.8,IN,1724787014
504,gizo,-8.103,156.8419,80.17,82,100,9.1,SB,1724787015
505,tinogasta,-28.0632,-67.5649,67.78,19,0,10.63,AR,1724787016
506,el nido,11.1858,119.3956,80.15,91,100,1.01,PH,1724787017
507,entebbe,0.0644,32.4469,72.32,72,40,1.61,UG,1724787018
508,dabat,12.9842,37.765,53.56,96,100,3.02,ET,1724787019
509,tucuma,-0.1833,-50.05,85.17,68,99,8.37,BR,1724787020
510,phan rang-thap cham,11.5667,108.9833,78.51,81,100,3.09,VN,1724787022
511,aral,40.5156,81.2636,76.12,48,100,5.64,CN,1724787023
512,iquitos,-3.7481,-73.2472,80.64,69,75,3.44,PE,1724787024
513,inirida,3.8653,-67.9239,76.35,90,100,1.97,CO,1724787026
514,zhangjiakou shi xuanhua qu,40.6103,115.0447,64.51,76,30,1.16,CN,1724787027
515,cascais,38.6979,-9.4215,69.51,62,0,17.27,PT,1724787028
516,zeya,53.75,127.2667,53.73,82,9,4.63,RU,1724787030
517,miles city,46.4083,-105.8406,74.37,56,0,9.22,US,1724787031
518,beroroha,-21.6667,45.1667,69.4,51,0,0.83,MG,1724787032
519,hwange,-18.3693,26.5019,71.53,27,5,3.89,ZW,1724787033
520,randazzo,37.8774,14.9501,66.38,48,100,3.11,IT,1724787034
521,idri,27.5,13.2667,91.27,19,8,9.15,LY,1724787035
522,rameswaram,9.2833,79.3,83.43,79,100,15.3,IN,1724787036
523,puerto deseado,-47.7503,-65.8938,49.39,38,0,10.67,AR,1724787037
524,williamsburg,37.2707,-76.7075,90.82,58,20,5.75,US,1724787038
525,cabo san lucas,22.8909,-109.9124,89.91,55,20,12.66,MX,1724787040
526,queenstown,-31.8976,26.8753,61.72,25,0,28.5,ZA,1724787029
527,okha,53.5739,142.9478,55.0,90,4,7.4,RU,1724787043
528,aibak,36.2647,68.0155,74.19,22,0,5.01,AF,1724787044
529,dhidhdhoo,6.8833,73.1,82.02,76,62,6.02,MV,1724787045
530,yermentau,51.6214,73.1069,54.66,74,58,5.44,KZ,1724787046
531,baykal'sk,51.5058,104.1469,57.22,78,100,2.42,RU,1724787048
532,veradale,47.6499,-117.2074,71.38,49,75,14.97,US,1724787050
533,calabozo,8.9242,-67.4293,84.18,74,75,4.99,VE,1724787051
534,fuerte olimpo,-21.0415,-57.8738,88.29,16,0,0.96,PY,1724787052
535,grand falls-windsor,48.9332,-55.6649,75.38,58,79,7.07,CA,1724787053
536,auki,-8.7676,160.7034,76.12,92,99,2.51,SB,1724787054
537,awjilah,29.1081,21.2869,92.25,25,73,13.44,LY,1724787056
538,dolores,-36.3132,-57.6792,60.57,54,6,2.48,AR,1724787031
539,ronne,55.1009,14.7066,62.51,72,100,5.75,DK,1724787058
540,zhalantun,48.0,122.7167,61.79,84,100,4.0,CN,1724787059
541,rundu,-17.9333,19.7667,68.65,16,0,3.91,NA,1724787060
542,lehrte,52.3833,9.9667,69.91,64,100,6.33,DE,1724787027
543,dul'durga,50.6761,113.5931,50.9,78,8,4.34,RU,1724787063
544,malanje,-9.5402,16.341,73.67,19,5,3.4,AO,1724787064
545,sroda slaska,51.1641,16.5951,67.91,72,14,6.64,PL,1724787065
546,benguela,-12.5763,13.4055,70.27,80,100,2.73,AO,1724787066
547,pangkalpinang,-2.1333,106.1333,75.49,89,100,3.29,ID,1724787067
548,dubrajpur,23.8,87.3833,80.42,83,28,3.15,IN,1724787068
549,weinan,34.5036,109.5089,73.27,70,5,3.6,CN,1724787069
550,waingapu,-9.6567,120.2641,73.85,88,94,5.12,ID,1724787070
551,san martin de valdeiglesias,40.3623,-4.3439,84.87,26,0,5.19,ES,1724787072
552,itacare,-14.2775,-38.9967,77.97,63,5,8.14,BR,1724786850
553,okhotsk,59.3833,143.3,55.98,90,100,3.87,RU,1724787074
554,sandnessjoen,66.0217,12.6316,53.71,71,75,10.36,NO,1724787075
555,ndende,-2.4008,11.3581,78.37,63,4,5.48,GA,1724787076
556,tres arroyos,-38.3739,-60.2798,59.43,46,6,9.73,AR,1724786795
557,kingston,17.997,-76.7936,82.17,89,100,2.39,JM,1724786615
558,'ali sabieh,11.1558,42.7125,78.94,71,99,5.03,DJ,1724787079
559,enewetak,11.3474,162.3373,83.68,81,85,19.15,MH,1724787081
560,talakan,50.3167,130.3667,55.63,85,14,3.29,RU,1724787082
561,kupang,-10.1667,123.5833,77.58,88,11,5.75,ID,1724787083
562,estancia,-11.2683,-37.4383,78.49,63,44,8.93,BR,1724786916
563,linxia chengguanzhen,35.6003,103.2064,64.58,76,73,4.18,CN,1724787085
564,haimen,23.1935,116.6142,80.47,87,100,5.93,CN,1724787086
565,n'zeto,-7.2312,12.8666,69.76,92,8,6.96,AO,1724787088
566,gero,-8.7039,121.1881,70.56,95,88,5.41,ID,1724787089
567,muli,2.9167,73.5667,82.92,73,100,3.87,MV,1724787090
568,aljezur,37.3191,-8.8033,64.56,75,56,8.12,PT,1724787091
569,kutum,14.2,24.6667,74.17,75,99,11.81,SD,1724787092
570,northam,51.0333,-4.2167,60.62,91,100,10.83,GB,1724787093
571,la plata,-34.9215,-57.9545,58.35,55,0,5.99,AR,1724787094
572,forbes,-33.3833,148.0167,53.35,45,100,12.59,AU,1724787095
573,constitucion,-35.3333,-72.4167,57.63,60,100,13.35,CL,1724787080
574,port lincoln,-34.7333,135.8667,55.36,62,0,22.12,AU,1724787098
575,inongo,-1.95,18.2667,75.47,54,5,5.28,CD,1724787099
